"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOT00000075682.1-ENSRNOG00000046365.1:protein_coding",37.3803901761206,6.08154378482719,0.716042998030283,89.6572558992502,2.59520948918925e-19,1.04509086129651e-15
"ENSRNOT00000061417.4-ENSRNOG00000039969.4:protein_coding",15.3069100029017,6.93783840069215,0.937293923777003,79.6211643089231,3.70078159064475e-17,4.39784847519797e-14
"ENSRNOT00000082891.1-ENSRNOG00000039969.4:protein_coding",15.3069100029017,6.93783840069215,0.937293923777003,79.6211643089231,3.70078159064475e-17,4.39784847519797e-14
"ENSRNOT00000064643.1-ENSRNOG00000020544.5:protein_coding",51.3462526923504,5.34661616525063,0.654719173436436,79.1793825031248,4.60305633934381e-17,4.39784847519797e-14
"ENSRNOT00000077651.1-ENSRNOG00000055371.1:protein_coding",102.464371293975,4.41460438135678,0.505350774728886,78.8334889588118,5.4604525393568e-17,4.39784847519797e-14
"ENSRNOT00000085362.1-ENSRNOG00000057701.1:protein_coding",15.1979075078369,6.93280136913557,0.954323132743106,77.097339050123,1.28680473240235e-16,8.63660442897375e-14
"ENSRNOT00000051590.2-ENSRNOG00000010235.6:protein_coding",23.2677867399442,7.31645223717582,1.01571630857854,74.9905881354894,3.64018806798413e-16,2.09414819282459e-13
"ENSRNOT00000011380.8-ENSRNOG00000008616.8:protein_coding",196.396805034355,3.70413797485678,0.462811899040262,73.1211928964925,9.15626766023849e-16,4.60903623347255e-13
"ENSRNOT00000065043.3-ENSRNOG00000015021.7:protein_coding",74.3852743366495,4.38966670171526,0.525920613185796,72.7958357869561,1.07504347331682e-15,4.81022229671871e-13
"ENSRNOT00000092388.1-ENSRNOG00000052296.2:protein_coding",18.7589799007677,4.61692064794078,0.659390369630939,72.3783072045383,1.32091606089802e-15,4.8357536156694e-13
"ENSRNOT00000092413.1-ENSRNOG00000052296.2:processed_transcript",18.7589799007677,4.61692064794078,0.659390369630939,72.3783072045383,1.32091606089802e-15,4.8357536156694e-13
"ENSRNOT00000085191.1-ENSRNOG00000052296.2:protein_coding",18.7135377497608,4.61350027729987,0.659921746618978,72.1027480803501,1.51323317744207e-15,5.07815833796602e-13
"ENSRNOT00000006672.7-ENSRNOG00000025970.6:pseudogene",6.99053457324648,5.99094649605904,0.96008211132416,70.5945401652192,3.18377424924378e-15,9.8623530013113e-13
"ENSRNOT00000088104.1-ENSRNOG00000020239.6:protein_coding",72.429533697438,4.35744409321898,0.534170218778087,69.8306275029179,4.6400834972008e-15,1.23788457264543e-12
"ENSRNOT00000076511.2-ENSRNOG00000014030.7:protein_coding",22.9945099261885,5.793512978051,0.806424981759227,69.7468044109894,4.83586429544191e-15,1.23788457264543e-12
"ENSRNOT00000050832.4-ENSRNOG00000014030.7:protein_coding",23.0006698497083,5.79349707519935,0.806542392254026,69.7125038351391,4.91833949896371e-15,1.23788457264543e-12
"ENSRNOT00000027430.6-ENSRNOG00000020239.6:protein_coding",72.4938817952554,4.35744696204348,0.534552725845339,69.5419372766902,5.34982125899812e-15,1.2672782476462e-12
"ENSRNOT00000038203.6-ENSRNOG00000024482.6:protein_coding",15.7906274777657,6.16612392895654,0.881754192229549,66.4158170219604,2.49724848802868e-14,5.33737457813746e-12
"ENSRNOT00000086091.1-ENSRNOG00000016831.6:protein_coding",9.85246165170922,5.43834623673339,0.818979523937028,66.3988152559521,2.51825470535415e-14,5.33737457813746e-12
"ENSRNOT00000092431.1-ENSRNOG00000052296.2:protein_coding",20.9703412645544,3.74834738971223,0.552550307377442,65.6138056399019,3.70727400621451e-14,7.46459621151291e-12
"ENSRNOT00000024532.3-ENSRNOG00000018147.3:protein_coding",46.103366387205,4.15695461818106,0.532191178653333,65.0097255950441,4.99205549586167e-14,9.5728607056357e-12
"ENSRNOT00000012007.3-ENSRNOG00000022566.2:pseudogene",58.4163835485976,4.18484223734498,0.530036081860938,64.6856976458773,5.85582591701963e-14,1.07188231671991e-11
"ENSRNOT00000075503.1-ENSRNOG00000049271.1:protein_coding",455.445914507533,5.29364072824606,0.623415658640346,64.5452195250327,6.27529977731035e-14,1.08921751924734e-11
"ENSRNOT00000092684.1-ENSRNOG00000052296.2:protein_coding",20.8760950180672,3.74243273148982,0.556755359881706,64.4764441130226,6.4914875743571e-14,1.08921751924734e-11
"ENSRNOT00000011069.6-ENSRNOG00000008063.6:protein_coding",741.510599833067,4.61054961400947,0.569188641586687,63.3419507805941,1.13489800886366e-13,1.82809371267759e-11
