"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rno-miR-429",19.9472700430547,2.46121476159201,0.419608493443116,64.1291420316693,7.70232741943355e-14,6.16186193554684e-12
"rno-miR-200b-3p",48.7856142432899,2.20786435852042,0.359499557454005,60.435828252236,4.74383496939891e-13,1.89753398775956e-11
"rno-miR-10a-5p",114.35727102468,2.08064209037499,0.357632150044509,59.0681640715466,9.29612928412502e-13,2.47896780910001e-11
"rno-miR-221-3p",29.4173113812852,3.54509493196918,0.500998972440723,58.1285687391926,1.47558399836658e-12,2.95116799673316e-11
"rno-miR-205",31.13048327156,2.92857123461659,0.500488916102925,44.3392847181321,1.27839230383972e-09,2.04542768614356e-08
"rno-miR-22-3p",54.7085650104933,2.40168893242013,0.480463667163304,42.1150290595443,3.79283446442665e-09,5.05711261923553e-08
"rno-miR-145-5p",289.324479469883,1.90685333484406,0.354327548416159,34.6466102706091,1.44672868821447e-07,1.65340421510225e-06
"rno-miR-23a-3p",108.38652947343,1.72875818714842,0.335977742093246,32.4929346133794,4.11984251695802e-07,4.11984251695802e-06
"rno-miR-10b-5p",91.1628493116769,1.05430660479483,0.288294591854571,31.573113011985,6.43781755547671e-07,5.72250449375707e-06
"rno-miR-24-3p",58.1967867223015,2.34332277639755,0.432226085732933,30.3081283006022,1.18870052833549e-06,9.50960422668394e-06
"rno-miR-99a-5p",63.5619036490501,1.27113411811778,0.317482059508565,28.3760118711247,3.02838080920855e-06,2.20245877033349e-05
"rno-miR-29a-3p",87.5367442071429,1.3442472663315,0.358153890325749,27.7975919079159,4.00524881891936e-06,2.67016587927957e-05
"rno-miR-320-3p",14.778139703473,2.78132383846692,0.574202276775684,24.3879333792557,2.07289804523154e-05,0.000127562956629633
"rno-miR-871-3p",8.09010330770937,1.8687196900601,0.553091927921463,22.9401669811518,4.15594237641355e-05,0.000237482421509346
"rno-miR-34c-3p",215.40806247553,-0.816316050343457,0.376499781290253,21.6715315387108,7.63447008174166e-05,0.000407171737692888
