"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rno-miR-429",19.9472700430547,1.40337464701624,0.412939714837092,64.1291420316693,7.70232741943355e-14,6.16186193554684e-12
"rno-miR-200b-3p",48.7856142432899,1.6535850395362,0.349555769100252,60.435828252236,4.74383496939891e-13,1.89753398775956e-11
"rno-miR-10a-5p",114.35727102468,0.918542068012851,0.349446254117486,59.0681640715466,9.29612928412502e-13,2.47896780910001e-11
"rno-miR-221-3p",29.4173113812852,2.12220935563893,0.493183579760947,58.1285687391926,1.47558399836658e-12,2.95116799673316e-11
"rno-miR-205",31.13048327156,1.54448024514072,0.491664061047427,44.3392847181321,1.27839230383972e-09,2.04542768614356e-08
"rno-miR-22-3p",54.7085650104933,0.297279452700482,0.473674379235321,42.1150290595443,3.79283446442665e-09,5.05711261923553e-08
"rno-miR-145-5p",289.324479469883,0.682315613440087,0.345690027835625,34.6466102706091,1.44672868821447e-07,1.65340421510225e-06
"rno-miR-23a-3p",108.38652947343,0.975798121345418,0.327284682235218,32.4929346133794,4.11984251695802e-07,4.11984251695802e-06
"rno-miR-10b-5p",91.1628493116769,0.301980853937162,0.280695575413306,31.573113011985,6.43781755547671e-07,5.72250449375707e-06
"rno-miR-24-3p",58.1967867223015,1.24475292051325,0.422271724812702,30.3081283006022,1.18870052833549e-06,9.50960422668394e-06
"rno-miR-99a-5p",63.5619036490501,-0.0511070943204912,0.311500529307087,28.3760118711247,3.02838080920855e-06,2.20245877033349e-05
"rno-miR-29a-3p",87.5367442071429,0.651078772771841,0.348630706320128,27.7975919079159,4.00524881891936e-06,2.67016587927957e-05
"rno-miR-320-3p",14.778139703473,1.49362307139661,0.564952166475594,24.3879333792557,2.07289804523154e-05,0.000127562956629633
"rno-miR-871-3p",8.09010330770937,1.4459636603565,0.535560967218462,22.9401669811518,4.15594237641355e-05,0.000237482421509346
"rno-miR-34c-3p",215.40806247553,-0.478672074815599,0.365361936122203,21.6715315387108,7.63447008174166e-05,0.000407171737692888
"rno-miR-17-5p",30.3545630065268,-0.220139797362241,0.353006626249304,21.5060082595911,8.26405377092994e-05,0.000413202688546497
"rno-let-7c-5p",163.307518161803,1.41972008659847,0.40924619430947,21.2669488398683,9.26567731741465e-05,0.00043603187376069
"rno-miR-16-5p",783.97264980748,-0.232615426739498,0.222576358814146,19.9798337010076,0.000171383736128047,0.000761705493902433
"rno-miR-204-5p",22.6639525772676,-0.389413616459582,0.298331594044734,19.8323669395793,0.000183875701811408,0.00077421348131119
"rno-miR-203a-3p",18.1082014779343,0.193594496661497,0.498222996000834,19.4147063412524,0.000224392191005586,0.000897568764022342
"rno-miR-150-5p",13.2092845712698,1.47118744705559,0.592431007912956,19.1381621517202,0.000255991133046641,0.000975204316368154
"rno-miR-20a-5p",125.525331566723,-0.363491689745579,0.283826054203321,17.3845140309093,0.000589028925577661,0.00214192336573695
"rno-miR-34b-3p",853.674312039175,-0.497633815245165,0.266503795678474,16.6338132772938,0.000840485999500558,0.00286547465180006
"rno-miR-7a-5p",186.866298866409,-0.40983788261164,0.25399798266207,16.5861675842505,0.000859642395540017,0.00286547465180006
"rno-miR-672-5p",35.2055815074031,0.914661154244892,0.489360676864187,15.9802616412307,0.00114459967742528,0.00353237048489431
"rno-miR-125b-5p",191.535485483525,0.685461727010559,0.340220486715284,15.9739398092595,0.00114802040759065,0.00353237048489431
"rno-miR-365-3p",7.72493220176746,1.82103343728231,0.553911591727125,14.0523334199713,0.00283477657011744,0.00839933798553316
"rno-miR-21-5p",51.8727988588382,-0.04923204181531,0.424555727685436,13.4476130645156,0.00376214173206602,0.0107489763773315
"rno-miR-30d-5p",233.25893050022,0.454689489617343,0.21415387485241,13.0143658342822,0.00460564126801744,0.0127052172910826
"rno-miR-30a-5p",47.8873102692956,0.59290167079002,0.324465958455128,12.6737329223632,0.00539802885743396,0.0140497567703621
"rno-let-7b-5p",79.3307209432788,1.08966423176225,0.384764616219953,12.6554097933518,0.00544428074851532,0.0140497567703621
"rno-miR-463-3p",13.1483992199426,-0.207561354887531,0.3618848012552,11.7528643925897,0.00827951889598941,0.0206987972399735
"rno-miR-99b-5p",10.4772564885699,0.548639091817679,0.666284349317723,11.5839791514394,0.00895303532083314,0.0217043280505046
"rno-miR-296-5p",42.3816767439523,0.344044346683896,0.36253452246563,11.2401421145311,0.0104957448762757,0.0246958702971192
"rno-miR-3580-3p",100.066381540052,-0.386289196292803,0.257384901929283,11.1571299684733,0.0109058608749063,0.0249276819997858
"rno-miR-741-3p",179.003535452925,-0.401176065641983,0.189765197156728,10.9566097990572,0.0119628315439955,0.0265840700977677
"rno-miR-181a-5p",21.5513481669884,1.35665019694895,0.759646781527154,10.8402255525843,0.0126219662430608,0.0272907378228342
"rno-let-7f-5p",53.0639527061594,0.381601710656678,0.303617393503447,10.1766968669837,0.017122346320641,0.0360470448855601
"rno-miR-449a-5p",215.369870133058,-0.455555706063787,0.234751250274144,9.53540005878455,0.0229577300614894,0.0470927796133117
"rno-miR-34a-5p",12.6063468585231,0.713127172605729,0.602035862232711,9.45583392744925,0.0238058849333963,0.0476117698667925
"rno-let-7d-5p",18.8127934190388,1.01962052950539,0.42863217195598,9.20009917234648,0.0267454298914521,0.052186204666248
"rno-miR-423-5p",7.05352607336738,1.04440466880357,0.61568984697209,8.90510668169162,0.0305795159121473,0.0582466969755187
"rno-miR-125a-5p",30.201969051324,1.05978905943562,0.411951056933436,8.67897919878664,0.033878013255452,0.0630288618706083
"rno-miR-23b-3p",46.4883283094697,0.688065370820066,0.293689599445504,8.57226565786789,0.0355530856646949,0.0646419739358088
"rno-miR-93-5p",83.3712491682008,-0.201538239075845,0.357109747428155,8.24505233500037,0.0412096084338582,0.0732403410661675
"rno-miR-26a-5p",155.244258834385,0.250404994762796,0.218374123711439,8.19688511009241,0.0421131961130463,0.0732403410661675
"rno-miR-151-5p",88.465041334295,-0.121543012165867,0.179488024025345,8.13872901265466,0.0432299375036121,0.0735828723465738
"rno-miR-27b-3p",13.034302621181,0.608161164055825,0.399355780681555,8.08136188904984,0.044359790082497,0.0739329834708284
"rno-miR-132-3p",10.7437325991857,-0.343994247956915,0.359409403834553,7.65196924441008,0.0537796317895082,0.0864620253746822
"rno-miR-199a-3p",13.6736968545064,1.56671527629502,0.615186050439295,7.64122150553618,0.0540387658591764,0.0864620253746822
"rno-miR-146a-5p",11.0053276421735,0.92443259756717,0.536668718677906,7.41160476712324,0.0598737367571139,0.0939195870699826
"rno-miR-26b-5p",12.2493896235187,0.376050416863452,0.356018956610577,6.83968697251882,0.0771868791606284,0.118749044862505
"rno-miR-200c-3p",73.9278306399565,0.375549006288617,0.267955026304728,6.39457433657208,0.0939142544591941,0.141757365221425
"rno-miR-871-5p",9.57690512290542,0.0757124436881124,0.41011433618929,5.22525717579907,0.15602653127178,0.229028195429852
"rno-let-7e-5p",10.1157975609468,0.80685713823538,0.409473826977456,5.20396307614848,0.157456884358023,0.229028195429852
"rno-miR-935",5.45802448580248,-0.564493931050691,0.476162043882897,4.98382490789666,0.172985402862567,0.242905690751007
"rno-miR-878",17.1756623535462,-0.132304620550814,0.420331558915166,4.98267318155229,0.173070304660093,0.242905690751007
"rno-miR-34c-5p",363.914119272129,-0.329377836392521,0.264600981574241,4.81820223737935,0.185603663875093,0.256005053620818
"rno-miR-19a-3p",57.7644748073406,-0.204916205584832,0.316676446084482,4.16187901384615,0.244506339568689,0.331534019754155
"rno-miR-743b-5p",21.2817924826917,-0.305788428106407,0.335457400726945,3.81575963886354,0.282058334421406,0.37351511957533
"rno-miR-15b-5p",64.7399530806881,0.141059775742172,0.51763814793278,3.76619351030388,0.287842956473117,0.37351511957533
"rno-miR-191a-5p",756.843047410518,-0.323880776675792,0.285910832763512,3.75237761839446,0.28947421767088,0.37351511957533
"rno-miR-19b-3p",443.025491338881,-0.162473980048322,0.278659669649911,3.68731638150746,0.29726799289936,0.377483165586489
"rno-miR-28-3p",6.07886475614461,-0.121036956362139,0.490690731348836,3.39333620363516,0.334861813093019,0.418577266366274
"rno-miR-22-5p",4.63421752168251,-0.320276756892511,0.472733818470824,2.80515677682058,0.422651723163354,0.520186736201051
"rno-miR-34b-5p",111.062007861022,-0.368643711129881,0.308125861407162,2.71759248310264,0.437245910316065,0.529995042807352
"rno-miR-743a-3p",83.634569561533,-0.0437814443598319,0.320638384699941,2.58080150973115,0.460865235481189,0.550286848335748
"rno-miR-30a-3p",6.83102129773269,0.536949112406901,0.495046939054308,2.49322077419103,0.476517487187078,0.553739269563267
"rno-miR-124-3p",24.065530205626,-0.0436167546458709,0.46277918455206,2.48724769177687,0.477600119998318,0.553739269563267
"rno-miR-103-3p",56.4168426364691,-0.105361192333879,0.185746259779475,2.42871400731929,0.488311902293866,0.558070745478704
