"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rno-miR-429",19.9472700430547,2.46178608917596,0.422390190523728,63.2287883824933,1.19992243923301e-13,2.08786504426544e-11
"rno-miR-200b-3p",48.7856142432899,2.20791484636565,0.359236392516365,60.52846413378,4.53248156137212e-13,3.94325895839375e-11
"rno-miR-10a-5p",114.35727102468,2.08065859986998,0.357199450133093,59.2134476426236,8.65506792703432e-13,5.01993939767991e-11
"rno-miR-221-3p",29.4173113812852,3.54475876878806,0.509464324280567,56.0467409877981,4.10555040886693e-12,1.78591442785711e-10
"rno-miR-205",31.13048327156,2.92917255531689,0.510932674611987,42.4798314474838,3.17349673293082e-09,1.10437686305993e-07
"rno-miR-22-3p",54.7085650104933,2.40147964585846,0.488855320899992,40.6700035478658,7.68259631168677e-09,2.00565920542044e-07
"rno-miR-148a-3p",7.38129832023513,4.67084612321201,0.868365628382452,40.5695639199999,8.06874392985234e-09,2.00565920542044e-07
"rno-miR-145-5p",289.324479469883,1.90688644350684,0.35346100575653,34.8190093043582,1.33036763812366e-07,2.89354961291896e-06
"rno-miR-23a-3p",108.38652947343,1.7288626406267,0.334493174606147,32.7819531047904,3.58043474731269e-07,6.57536333899359e-06
"rno-miR-10b-5p",91.1628493116769,1.05489449578521,0.283505394197844,32.6708271411698,3.77894444769746e-07,6.57536333899359e-06
"rno-miR-107-3p",4.7926700503624,2.34735847497042,0.536275268952266,31.3959783685191,7.01539847303941e-07,1.10970848573533e-05
"rno-miR-451-5p",21.7035254021788,3.55810860111362,0.7419763811906,29.9378605272476,1.42222270194471e-06,2.06222291781983e-05
"rno-miR-24-3p",58.1967867223015,2.34344619556115,0.436526824378182,29.7118780744104,1.58669820805153e-06,2.12373452462282e-05
"rno-miR-200a-3p",12.1610652497539,3.26205401047497,0.758422340444315,29.22891178678,2.00461215134869e-06,2.49144653096195e-05
"rno-miR-99a-5p",63.5619036490501,1.27090635933744,0.315324306054715,28.7450783880105,2.53335650186515e-06,2.93869354216358e-05
"rno-miR-29a-3p",87.5367442071429,1.34426449836069,0.357985619866365,27.8240030989735,3.95445980835942e-06,4.30047504159087e-05
"rno-miR-27a-3p",9.23401292752035,3.30507659529929,0.684320057510979,27.1425197304877,5.49590686586576e-06,5.62522232153319e-05
"rno-miR-320-3p",14.778139703473,2.78813665604111,0.588452892936518,23.2343410355993,3.60864439586351e-05,0.000348835624933473
"rno-miR-871-3p",8.09010330770937,1.8729405109484,0.568301395684292,21.6506453126484,7.71120029003519e-05,0.000679069993770844
"rno-miR-34c-3p",215.40806247553,-0.816222856784878,0.37690582298184,21.6252844918122,7.80540222725108e-05,0.000679069993770844
"rno-miR-17-5p",30.3545630065268,-1.1785140928129,0.377508593680895,21.3018073331054,9.11242390604066e-05,0.000755029409357654
"rno-miR-16-5p",783.97264980748,-0.826226846455642,0.222746782813327,21.1694935444689,9.70788942004135e-05,0.000767805799585089
"rno-let-7c-5p",163.307518161803,1.68962946429634,0.423439063243708,20.9890319033992,0.000105829778535423,0.000800625281094066
"rno-miR-204-5p",22.6639525772676,-0.454457342420606,0.309724418099855,20.2506972174385,0.000150598875876516,0.00109184185010474
"rno-miR-203a-3p",18.1082014779343,1.18861930640265,0.520555328418538,18.5753197631058,0.000334626374334161,0.00232899956536576
"rno-miR-20a-5p",125.525331566723,-0.894921435092037,0.290720833362808,17.9172048929508,0.000457486359625733,0.00303717638121666
"rno-miR-150-5p",13.2092845712698,2.11457402602745,0.629617792527543,17.8546067661266,0.000471285990188791,0.00303717638121666
"rno-miR-7a-5p",186.866298866409,-0.71382446151207,0.257587390762013,17.255022212969,0.000626315321910812,0.00381425136422185
"rno-miR-34b-3p",853.674312039175,-0.419752337493854,0.269024800696252,17.2236090849453,0.000635708560703641,0.00381425136422185
"rno-miR-125b-5p",191.535485483525,0.706890351269983,0.34952036238657,16.055288386401,0.00110476752252252,0.00640765163063061
"rno-miR-100-5p",4.72958663846495,2.17435808446454,0.666456095662687,15.9128767029841,0.00118158853493064,0.0066321420992881
"rno-miR-223-3p",21.0405753135203,2.50417269774913,0.648830782328018,15.5704387387114,0.00138870780519237,0.00755109869073353
"rno-miR-672-5p",35.2055815074031,1.47075613290748,0.514367560978471,15.3012030933426,0.00157652942759018,0.00831260970911188
"rno-miR-743a-5p",6.87843884703879,-1.21949330295713,0.597168352883643,15.216679856971,0.00164053816935194,0.00839569533727171
"rno-miR-30d-5p",233.25893050022,0.795842191259816,0.213465669156822,13.8872074045861,0.0030627730561731,0.0152263574792606
"rno-miR-365-3p",7.72493220176746,1.89770883349027,0.591483391212005,13.3197741740636,0.00399371657518048,0.0193029634467057
"rno-miR-21-5p",51.8727988588382,0.808494083395473,0.441261073673042,13.1113700833531,0.0044018478480055,0.0207005817717016
"rno-miR-30a-5p",47.8873102692956,1.14755606255532,0.332664262644775,12.7946700958063,0.00510235401118932,0.0233634104722879
"rno-let-7b-5p",79.3307209432788,1.26630191912824,0.398643083786536,12.5205390535014,0.00579700109342107,0.0258635433398786
"rno-miR-210-3p",1.66822148906741,4.65107586459618,1.56448823765427,12.2037533987392,0.00671680248066878,0.0292180907909092
"rno-miR-181a-5p",21.5513481669884,2.23839764816785,0.741037355137003,12.0056885944894,0.00736369916596628,0.0305544083032672
"rno-miR-741-3p",179.003535452925,-0.434607519471669,0.188184253084247,12.0023244960507,0.00737520200423692,0.0305544083032672
"rno-miR-31a-5p",3.8730807097058,1.27196909811905,0.736802901717865,11.8792846567572,0.00780833012518307,0.031299435549504
"rno-miR-106b-3p",8.94965573911153,-0.964137237185933,0.681178173502506,11.8500722820153,0.00791479979412745,0.031299435549504
"rno-miR-463-3p",13.1483992199426,0.721389996716215,0.368657906472932,11.7575992770046,0.00826137548365483,0.0319439852034654
"rno-miR-3580-3p",100.066381540052,-0.85275395210621,0.263400372681529,11.6380148325219,0.00873185813589375,0.0326325537244951
"rno-miR-214-3p",12.5217611285714,2.66827237110385,0.79065201229894,11.6047985623287,0.00886717065374474,0.0326325537244951
"rno-miR-3596a",4.85113541039545,1.67865164301331,1.11347608006697,11.5387939201062,0.00914222433678209,0.0326325537244951
"rno-miR-15b-3p",4.60885760512115,-0.898399578181979,0.528347065257743,11.5276169842358,0.00918962719827735,0.0326325537244951
"rno-miR-296-5p",42.3816767439523,0.705870859303317,0.375912951363626,11.1722793312221,0.0108298555389158,0.0372549733267134
"rno-miR-652-3p",8.45751137512469,2.45298442922572,0.839477551218216,11.1544103120485,0.010919561147485,0.0372549733267134
"rno-miR-99b-5p",10.4772564885699,2.09295063481263,0.703916686934842,10.8539662637694,0.0125423210154392,0.0419685357055081
"rno-miR-202-5p",11.5330295092715,2.96384210915128,1.23498725214662,10.7843423562284,0.0129510479870728,0.0425185349009559
