"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOT00000077643.1-ENSRNOG00000058896.1:rRNA",49.8232754444505,0.330633997940687,0.365009704901908,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000084761.1-ENSRNOG00000056172.1:rRNA",49.8232754444505,0.330633997940687,0.365009704901908,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000085643.1-ENSRNOG00000059852.1:rRNA",49.8232754444505,0.330633997940687,0.365009704901908,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000087159.1-ENSRNOG00000058725.1:rRNA",49.8232754444505,0.330633997940687,0.365009704901908,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000089050.1-ENSRNOG00000051831.1:rRNA",49.8232754444505,0.330633997940687,0.365009704901908,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000089300.1-ENSRNOG00000059394.1:rRNA",49.8232754444505,0.330633997940687,0.365009704901908,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000090107.1-ENSRNOG00000053888.1:rRNA",49.8232754444505,0.330633997940687,0.365009704901908,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000072497.2-ENSRNOG00000055067.1:rRNA",47.7073542579814,0.675155882648871,0.278193782780952,75.5021904455589,2.82793502374191e-16,1.26196600434483e-14
"ENSRNOT00000092862.1-ENSRNOG00000022163.7:antisense",11.7191249234508,1.87568958155619,0.940276806652203,63.5640668331191,1.01733074600512e-13,4.03541195915365e-12
"ENSRNOT00000073510.1-ENSRNOG00000046194.1:miRNA",50.6595693003242,2.11530934334956,0.634108986316355,63.1738364913769,1.23282868689411e-13,4.40119841221196e-12
"ENSRNOT00000030993.6-ENSRNOG00000022163.7:antisense",11.6466616400545,1.74873003542776,0.957035932726348,61.6763289078125,2.57651339964152e-13,7.66512736393351e-12
"ENSRNOT00000092884.1-ENSRNOG00000022163.7:antisense",11.6466616400545,1.74873003542776,0.957035932726348,61.6763289078125,2.57651339964152e-13,7.66512736393351e-12
"ENSRNOT00000070269.1-ENSRNOG00000045002.1:rRNA",10.7402996223153,0.000119093697790008,0.509782494835402,50.1659412992262,7.36479744026153e-11,2.02248668167182e-09
"ENSRNOT00000069841.1-ENSRNOG00000044574.1:rRNA",10.8473648046168,-0.0506579398051787,0.510514765086745,48.2594289425006,1.87527127630977e-10,4.54266028629893e-09
"ENSRNOT00000091643.1-ENSRNOG00000054709.1:lincRNA",5.32004389796195,0.366791637579111,1.18030577550474,48.2233931728106,1.90868079256258e-10,4.54266028629893e-09
"ENSRNOT00000002030.7-ENSRNOG00000001482.7:processed_transcript",10.933889245265,1.27512997644158,0.843761871877844,47.5456730475605,2.66039395101665e-10,5.9360040032059e-09
"ENSRNOT00000075746.3-ENSRNOG00000047590.3:lincRNA",141.394525801091,2.02951405805543,0.551361608929932,46.9546423315938,3.55368296393915e-10,7.46273422427222e-09
"ENSRNOT00000081418.1-ENSRNOG00000060041.1:lincRNA",5.64675966754338,1.26352226927051,1.11093559028864,45.5278106117687,7.1463287309228e-10,1.41735519829969e-08
"ENSRNOT00000087730.1-ENSRNOG00000052433.1:lincRNA",79.9037605315206,2.43819746253586,0.531395740948813,45.1525882197238,8.58694949672218e-10,1.61344261596306e-08
"ENSRNOT00000069133.1-ENSRNOG00000043866.1:Mt_rRNA",590873.910381617,-1.1437349417629,0.47704126960131,43.2659401708358,2.16094883522505e-09,3.85729367087672e-08
