"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rno-miR-200b-3p",48.7856142432899,2.88793396194328,0.363239566218709,7.95049391784716,1.85769361685287e-15,1.4861548934823e-13
"rno-miR-429",19.9472700430547,3.27751632628677,0.425454569833968,7.70356357334652,1.32323228082356e-14,5.29292912329423e-13
"rno-miR-221-3p",29.4173113812852,3.78479710349822,0.508133211265557,7.44843481903456,9.44540754097844e-14,2.51877534426092e-12
"rno-miR-10a-5p",114.35727102468,2.59695880286906,0.359571534672782,7.22237038377453,5.1089092854849e-13,1.02178185709698e-11
"rno-miR-205",31.13048327156,3.20307539409807,0.507004502173643,6.31764684606499,2.65576046539571e-10,4.24921674463314e-09
"rno-miR-23a-3p",108.38652947343,1.76838387466798,0.340275258960172,5.19692169237307,2.02615662325594e-07,2.70154216434126e-06
"rno-miR-29a-3p",87.5367442071429,1.79644669845626,0.361240499398528,4.9729936190637,6.59268318820312e-07,6.68445969275723e-06
"rno-miR-22-3p",54.7085650104933,2.41306525428917,0.485495545630793,4.97031389063298,6.68445969275723e-07,6.68445969275723e-06
"rno-miR-10b-5p",91.1628493116769,1.44506793001443,0.292337231223356,4.94315391839484,7.68687469512887e-07,6.83277750678122e-06
"rno-miR-871-3p",8.09010330770937,2.65985739407306,0.565270147451733,4.70546234586035,2.53291254746039e-06,1.91821735739557e-05
"rno-miR-34c-3p",215.40806247553,-1.80971474816455,0.385275389824159,-4.69719789003525,2.63754886641891e-06,1.91821735739557e-05
"rno-let-7c-5p",163.307518161803,1.94492175181847,0.422646386925966,4.60177068107567,4.18914285344401e-06,2.792761902296e-05
"rno-miR-145-5p",289.324479469883,1.63287524187544,0.35630411557371,4.58281330611698,4.58761602010299e-06,2.82314832006338e-05
"rno-miR-24-3p",58.1967867223015,2.00698169935303,0.440225551626441,4.55898502923809,5.14014349113505e-06,2.93722485207717e-05
"rno-miR-150-5p",13.2092845712698,2.71228621203731,0.618171202402215,4.38759715997342,1.14609800028857e-05,6.11252266820573e-05
"rno-miR-204-5p",22.6639525772676,-1.6523116756175,0.37951023906831,-4.35379999146766,1.33797787224302e-05,6.68988936121511e-05
"rno-miR-34b-3p",853.674312039175,-1.13597214068155,0.275950134340848,-4.11658484383421,3.84527815523548e-05,0.000180954266128729
"rno-miR-125b-5p",191.535485483525,1.41298250112508,0.351492111222504,4.01995508863818,5.82092369836493e-05,0.00025870771992733
"rno-miR-672-5p",35.2055815074031,2.01386200011761,0.508427177485677,3.96096449854776,7.46476316870497e-05,0.000314305817629683
"rno-miR-320-3p",14.778139703473,2.2960884732873,0.599309893096175,3.83122070858061,0.000127509059394474,0.000489707178027629
"rno-miR-7a-5p",186.866298866409,-1.03527046189297,0.270360404929753,-3.82922366964928,0.000128548134232253,0.000489707178027629
"rno-miR-203a-3p",18.1082014779343,1.94922345667932,0.51531546026822,3.78258291661724,0.000155209365835516,0.000564397693947332
"rno-miR-17-5p",30.3545630065268,-1.54176029239788,0.409687457831648,-3.76325968229038,0.000167712889246963,0.000583349179989438
"rno-miR-20a-5p",125.525331566723,-1.13037354059065,0.304738709572814,-3.70932049353105,0.000207816234042835,0.000692720780142784
"rno-miR-16-5p",783.97264980748,-0.814309485993006,0.231011412281489,-3.52497514278975,0.000423522530845236,0.00135527209870476
"rno-let-7b-5p",79.3307209432788,1.31077983450283,0.402207047661696,3.25896784286423,0.0011181834154519,0.00344056435523662
"rno-miR-181a-5p",21.5513481669884,2.52855454271509,0.785593677766947,3.21865439383692,0.0012879361386472,0.00372854610898445
"rno-miR-99a-5p",63.5619036490501,1.04968648105337,0.326508770918846,3.21487988852302,0.00130499113814456,0.00372854610898445
"rno-miR-296-5p",42.3816767439523,1.19659990281941,0.381323868615435,3.1380146938197,0.00170096349773269,0.00469231309719361
"rno-miR-741-3p",179.003535452925,-0.636239675535212,0.204754311415708,-3.10733225169296,0.00188784092190451,0.00503424245841204
"rno-miR-365-3p",7.72493220176746,1.85506280523363,0.613688836638561,3.02280682730782,0.00250442054146882,0.00646302075217759
"rno-miR-423-5p",7.05352607336738,1.93082606305557,0.657607825052611,2.93613608217191,0.00332328499999062,0.00830821249997655
"rno-let-7f-5p",53.0639527061594,0.937628924550785,0.322438464469638,2.90793136635557,0.00363828177993458,0.00882007704226565
"rno-miR-21-5p",51.8727988588382,1.27291273813475,0.439931868829643,2.89343152502478,0.00381057368393783,0.00896605572691254
"rno-miR-93-5p",83.3712491682008,-1.08538602760773,0.384484067066041,-2.82296750523424,0.0047581393925309,0.0108757471829278
"rno-miR-30a-5p",47.8873102692956,0.901904721573965,0.34637849323234,2.6038127054528,0.00921931225745852,0.0204873605721301
"rno-miR-125a-5p",30.201969051324,1.13838703201958,0.440334624824579,2.58527712299048,0.00973007571361895,0.0210380015429599
"rno-miR-200c-3p",73.9278306399565,0.705064952189298,0.284828234485729,2.47540400431975,0.0133085533732867,0.0279509179027593
"rno-miR-146a-5p",11.0053276421735,1.422016018088,0.576897922057786,2.46493524021666,0.0137038016901872,0.0279509179027593
"rno-miR-34a-5p",12.6063468585231,1.56167279534645,0.63678047233453,2.45245082598267,0.0141886771042391,0.0279509179027593
"rno-miR-27b-3p",13.034302621181,1.075151710456,0.439014372389118,2.44901255647969,0.0143248454251641,0.0279509179027593
"rno-miR-23b-3p",46.4883283094697,0.763842882027503,0.317333713386221,2.40706502273789,0.0160813063687726,0.030631059750043
"rno-miR-30d-5p",233.25893050022,0.519431946183485,0.225291089569502,2.30560359566836,0.0211327921933301,0.0393168226852654
"rno-miR-3580-3p",100.066381540052,-0.617495986695875,0.276714154568991,-2.23153017834481,0.0256460308022373,0.0466291469131588
"rno-miR-463-3p",13.1483992199426,0.871012078176265,0.392803302723508,2.21742554641748,0.0265940256077321,0.0472782677470793
"rno-let-7d-5p",18.8127934190388,1.00156659205279,0.468269085685979,2.13886977096848,0.0324462168561052,0.0564282032280091
"rno-miR-449a-5p",215.369870133058,-0.525127519809656,0.247251545957376,-2.12385939904369,0.0336819023010968,0.0573308975337818
"rno-miR-935",5.45802448580248,-1.30076492134372,0.616598770650521,-2.10958078941902,0.0348944804831784,0.058157467471964
"rno-miR-871-5p",9.57690512290542,0.898502901458906,0.45066754545539,1.99371556820447,0.0461831470514715,0.0754010564105658
"rno-miR-151-5p",88.465041334295,-0.391717920386444,0.20138164099348,-1.94515209258389,0.0517566758093849,0.0828106812950159
