"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rno-miR-365-3p",7.72493220176746,1.85506280523363,0.613688836638561,14.0523334199713,0.00283477657011744,0.00839933798553316
"rno-miR-21-5p",51.8727988588382,1.27291273813475,0.439931868829643,13.4476130645156,0.00376214173206602,0.0107489763773315
"rno-miR-30d-5p",233.25893050022,0.519431946183485,0.225291089569502,13.0143658342822,0.00460564126801744,0.0127052172910826
"rno-miR-30a-5p",47.8873102692956,0.901904721573965,0.34637849323234,12.6737329223632,0.00539802885743396,0.0140497567703621
"rno-let-7b-5p",79.3307209432788,1.31077983450283,0.402207047661696,12.6554097933518,0.00544428074851532,0.0140497567703621
"rno-miR-463-3p",13.1483992199426,0.871012078176265,0.392803302723508,11.7528643925897,0.00827951889598941,0.0206987972399735
"rno-miR-99b-5p",10.4772564885699,0.353048434985208,0.741803484112715,11.5839791514394,0.00895303532083314,0.0217043280505046
"rno-miR-296-5p",42.3816767439523,1.19659990281941,0.381323868615435,11.2401421145311,0.0104957448762757,0.0246958702971192
"rno-miR-3580-3p",100.066381540052,-0.617495986695875,0.276714154568991,11.1571299684733,0.0109058608749063,0.0249276819997858
"rno-miR-741-3p",179.003535452925,-0.636239675535212,0.204754311415708,10.9566097990572,0.0119628315439955,0.0265840700977677
"rno-miR-181a-5p",21.5513481669884,2.52855454271509,0.785593677766947,10.8402255525843,0.0126219662430608,0.0272907378228342
"rno-let-7f-5p",53.0639527061594,0.937628924550785,0.322438464469638,10.1766968669837,0.017122346320641,0.0360470448855601
"rno-miR-449a-5p",215.369870133058,-0.525127519809656,0.247251545957376,9.53540005878455,0.0229577300614894,0.0470927796133117
"rno-miR-34a-5p",12.6063468585231,1.56167279534645,0.63678047233453,9.45583392744925,0.0238058849333963,0.0476117698667925
"rno-let-7d-5p",18.8127934190388,1.00156659205279,0.468269085685979,9.20009917234648,0.0267454298914521,0.052186204666248
"rno-miR-423-5p",7.05352607336738,1.93082606305557,0.657607825052611,8.90510668169162,0.0305795159121473,0.0582466969755187
"rno-miR-125a-5p",30.201969051324,1.13838703201958,0.440334624824579,8.67897919878664,0.033878013255452,0.0630288618706083
"rno-miR-23b-3p",46.4883283094697,0.763842882027503,0.317333713386221,8.57226565786789,0.0355530856646949,0.0646419739358088
"rno-miR-93-5p",83.3712491682008,-1.08538602760773,0.384484067066041,8.24505233500037,0.0412096084338582,0.0732403410661675
"rno-miR-26a-5p",155.244258834385,-0.388540786236715,0.235701145060226,8.19688511009241,0.0421131961130463,0.0732403410661675
"rno-miR-151-5p",88.465041334295,-0.391717920386444,0.20138164099348,8.13872901265466,0.0432299375036121,0.0735828723465738
"rno-miR-27b-3p",13.034302621181,1.075151710456,0.439014372389118,8.08136188904984,0.044359790082497,0.0739329834708284
"rno-miR-132-3p",10.7437325991857,-0.723161099904075,0.435212593124736,7.65196924441008,0.0537796317895082,0.0864620253746822
"rno-miR-199a-3p",13.6736968545064,0.730709973092083,0.675917232271414,7.64122150553618,0.0540387658591764,0.0864620253746822
"rno-miR-146a-5p",11.0053276421735,1.422016018088,0.576897922057786,7.41160476712324,0.0598737367571139,0.0939195870699826
"rno-miR-26b-5p",12.2493896235187,-0.486451777450592,0.432551307221976,6.83968697251882,0.0771868791606284,0.118749044862505
"rno-miR-200c-3p",73.9278306399565,0.705064952189298,0.284828234485729,6.39457433657208,0.0939142544591941,0.141757365221425
"rno-miR-871-5p",9.57690512290542,0.898502901458906,0.45066754545539,5.22525717579907,0.15602653127178,0.229028195429852
"rno-let-7e-5p",10.1157975609468,0.210295628077567,0.487031749206155,5.20396307614848,0.157456884358023,0.229028195429852
"rno-miR-935",5.45802448580248,-1.30076492134372,0.616598770650521,4.98382490789666,0.172985402862567,0.242905690751007
"rno-miR-878",17.1756623535462,0.728850833858367,0.449584030726845,4.98267318155229,0.173070304660093,0.242905690751007
"rno-miR-34c-5p",363.914119272129,-0.523914043065819,0.275335686943861,4.81820223737935,0.185603663875093,0.256005053620818
"rno-miR-19a-3p",57.7644748073406,-0.300485662829917,0.34027130107657,4.16187901384615,0.244506339568689,0.331534019754155
"rno-miR-743b-5p",21.2817924826917,-0.719355040135403,0.386870983140312,3.81575963886354,0.282058334421406,0.37351511957533
"rno-miR-15b-5p",64.7399530806881,0.658210691105631,0.538000926116203,3.76619351030388,0.287842956473117,0.37351511957533
"rno-miR-191a-5p",756.843047410518,-0.462019864600337,0.295059112998835,3.75237761839446,0.28947421767088,0.37351511957533
"rno-miR-19b-3p",443.025491338881,-0.535058035390931,0.289398332467893,3.68731638150746,0.29726799289936,0.377483165586489
"rno-miR-28-3p",6.07886475614461,-0.733482162778056,0.596753448516085,3.39333620363516,0.334861813093019,0.418577266366274
"rno-miR-22-5p",4.63421752168251,-0.83068428035746,0.616511480499622,2.80515677682058,0.422651723163354,0.520186736201051
"rno-miR-34b-5p",111.062007861022,0.0474604876667165,0.32276750385991,2.71759248310264,0.437245910316065,0.529995042807352
"rno-miR-743a-3p",83.634569561533,0.166608749135199,0.338889165482595,2.58080150973115,0.460865235481189,0.550286848335748
"rno-miR-30a-3p",6.83102129773269,-0.0394616672148026,0.584345922345816,2.49322077419103,0.476517487187078,0.553739269563267
"rno-miR-124-3p",24.065530205626,-0.150144827840336,0.503544909686187,2.48724769177687,0.477600119998318,0.553739269563267
"rno-miR-103-3p",56.4168426364691,-0.27642987962225,0.214299020434266,2.42871400731929,0.488311902293866,0.558070745478704
"rno-let-7g-5p",87.9407021215469,0.232552032996798,0.271756208764435,2.28581314523859,0.515244178691342,0.580556821060667
"rno-let-7i-5p",12.0577562757313,0.442436092441715,0.49230750287544,2.09189358024619,0.553554487401902,0.615060541557669
"rno-miR-375-3p",125.724580482635,-0.285275973543174,0.459346085914683,2.00768226189808,0.570813754343266,0.625549319828237
"rno-miR-25-3p",27.3279671186531,0.0646652018457149,0.350829484642564,1.865524083727,0.600780997870916,0.64949297067126
"rno-miR-342-3p",18.8036381373168,-0.383965809479653,0.463345322738272,1.81955575808581,0.610688658243063,0.651401235459267
"rno-miR-128-3p",16.5806787193566,-0.182926492256112,0.381278745833839,1.54078800562826,0.672888974330112,0.708304183505381
"rno-miR-146b-5p",13.682019550304,-0.287527774290296,0.438403369124236,1.16533138084421,0.761330713594647,0.790992949189244
